# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20170911094018
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1974.nc,41.38,41.47,29.7,30.02,1974-10-11T06:00:00Z,1974-10-11T08:00:00Z,MHI NASU,2017-08-29T15:13:07Z,D,PRES TEMP PSAL PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1977.nc,42.37,44.5,29,39.5,1977-03-27T04:00:00Z,1977-06-17T18:00:00Z,ICES,2017-08-29T15:13:15Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1980.nc,42.02,44,30.45,31.53,1980-11-12T10:01:00Z,1980-11-13T17:02:00Z,MHI NASU,2017-08-29T15:13:17Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1983.nc,41.33,44.33,33.62,41,1983-05-26T05:02:00Z,1983-06-05T14:02:00Z,MHI NASU,2017-08-29T15:13:25Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1984.nc,41.33,44.33,32.18,40,1984-06-17T02:05:00Z,1984-07-11T18:03:00Z,MHI NASU,2017-08-29T15:13:26Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1985.nc,41.45,45,28.97,33.2,1985-10-12T20:00:00Z,1985-10-30T01:03:00Z,MHI NASU,2017-08-29T15:13:39Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1986.nc,41.67,45.03,29,41,1986-06-14T16:05:00Z,1986-07-09T02:01:00Z,MHI NASU,2017-08-29T15:14:05Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1988.nc,42,45.17,29.75,41.5,1988-04-05T20:02:00Z,1988-06-27T05:05:00Z,MHI NASU,2017-08-29T15:15:33Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VE_1992.nc,44.37,44.73,32,33.15,1992-05-10T13:03:00Z,1992-05-16T10:03:00Z,MHI NASU,2017-08-29T15:15:47Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VH_1972.nc,40.98,45.07,28.47,29.87,1972-02-02T23:00:00Z,1972-02-04T21:00:00Z,RIHMI-WDCB,2017-08-30T10:48:47Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VR_1985.nc,43.57,44.9,37.25,39.73,1985-01-03T07:01:00Z,1985-12-26T05:00:00Z,MSIA,2017-08-30T10:48:56Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VR_1986.nc,43.57,44.9,37.25,39.73,1986-01-23T10:01:00Z,1986-12-27T05:00:00Z,MSIA,2017-08-30T10:48:59Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VR_1987.nc,43.57,44.9,37.25,39.73,1987-01-05T07:02:00Z,1987-12-20T03:00:00Z,MSIA,2017-08-30T10:49:04Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VR_1988.nc,43.57,44.9,37.25,39.73,1988-01-04T07:00:00Z,1988-12-28T06:03:00Z,MSIA,2017-08-30T10:49:10Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VT_1978.nc,41.91,44.57,31.24,40.41,1978-09-26T09:00:00Z,1978-10-26T22:00:00Z,SIO RAS,2017-08-30T10:00:08Z,D,PRES TEMP CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VT_1984.nc,41.73,45.76,27.72,41.67,1984-04-22T09:00:00Z,1984-05-30T09:00:00Z,SIO RAS,2017-08-30T10:00:15Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON PHPH CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VT_1988.nc,41.87,45.78,28.98,40.83,1988-03-04T11:00:00Z,1988-04-25T10:03:00Z,SIO RAS,2017-08-30T10:00:18Z,D,PRES TEMP PSAL PHOS NTRA NTRI AMON CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VT_1991.nc,41.88,45.77,30.08,41.08,1991-02-09T10:04:00Z,1991-11-11T09:00:00Z,SB SIO RAS,2017-08-30T10:01:49Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VT_1992.nc,42.33,45.72,30,39.48,1992-09-28T08:00:00Z,1992-10-17T04:04:00Z,SB SIO RAS,2017-08-30T10:02:34Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI ALKY PHPH CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VT_1993.nc,42.83,44.67,31.75,38.25,1993-11-07T06:01:00Z,1993-11-16T10:01:00Z,SB SIO RAS,2017-08-30T10:06:23Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VV_1968.nc,41.67,45.85,29.53,41.63,1968-05-13T12:01:00Z,1968-07-07T23:01:00Z,VNIRO,2017-08-30T10:49:14Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90VV_1970.nc,41.67,45.85,29.68,41.62,1970-05-13T13:02:00Z,1970-07-24T03:01:00Z,VNIRO,2017-08-30T10:49:15Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90WE_1987.nc,41.63,46,30.22,41.75,1987-05-20T18:00:00Z,1987-09-09T07:01:00Z,VNIRO,2017-08-30T10:49:23Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90WE_1988.nc,41.65,45.98,29.97,41.78,1988-05-15T10:03:00Z,1988-12-11T12:02:00Z,VNIRO,2017-08-30T10:49:30Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1976.nc,41.25,46.33,28.45,41.62,1976-04-10T17:01:00Z,1976-10-07T13:00:00Z,MSIA,2017-08-29T14:59:47Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1977.nc,41.33,46.33,28.43,41.6,1977-02-12T06:00:00Z,1977-12-03T17:00:00Z,MSIA,2017-08-29T14:59:57Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1978.nc,41.33,45.08,28.45,41.6,1978-05-18T22:01:00Z,1978-12-06T11:00:00Z,ICES,2017-08-29T15:00:05Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1979.nc,41.32,46.33,28.25,40.83,1979-04-04T11:00:00Z,1979-12-21T06:04:00Z,MSIA,2017-08-29T15:00:19Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1980.nc,41.33,45.07,28.43,41.6,1980-10-25T10:00:00Z,1980-12-22T00:00:00Z,MSIA,2017-08-29T15:00:27Z,D,PRES TEMP PSAL SLCA PHOS NTRI
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1981.nc,40.95,46.33,27.62,41.38,1981-02-04T00:00:00Z,1981-12-09T23:03:00Z,MSIA,2017-08-29T15:01:39Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1982.nc,41.42,46.33,28.08,41.38,1982-03-18T11:02:00Z,1982-11-25T00:00:00Z,MSIA,2017-08-29T15:02:33Z,D,PRES TEMP PSAL SLCA PHOS NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1983.nc,41.47,46.45,28.17,41.67,1983-01-13T14:00:00Z,1983-11-23T22:05:00Z,MSIA,2017-08-29T15:03:25Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1984.nc,41.58,46.47,28.55,36.83,1984-07-10T19:00:00Z,1984-07-18T13:03:00Z,MSIA,2017-08-29T15:03:27Z,D,PRES TEMP PSAL SLCA PHOS NTRI
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1985.nc,41.33,46.55,28.4,41.67,1985-01-03T17:01:00Z,1985-11-29T14:00:00Z,MSIA,2017-08-29T15:04:40Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1986.nc,41.45,46.53,28.55,41.72,1986-02-08T07:04:00Z,1986-08-22T23:02:00Z,MSIA,2017-08-29T15:04:57Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1987.nc,41.33,46.5,27.97,41.6,1987-01-01T09:00:00Z,1987-12-23T11:00:00Z,MSIA,2017-08-29T15:07:56Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1988.nc,41.45,46.5,27.55,41.6,1988-01-15T09:04:00Z,1988-06-24T11:00:00Z,RIHMI-WDCB,2017-08-29T15:08:39Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1989.nc,41.33,46.5,27.5,41.64,1989-02-22T02:03:00Z,1989-12-17T05:03:00Z,MSIA,2017-08-29T15:09:45Z,D,PRES TEMP PSAL SLCA PHOS NTRI AMON ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1990.nc,41.65,46.58,28.25,41.64,1990-01-23T11:00:00Z,1990-12-14T00:04:00Z,MSIA,2017-08-29T15:10:08Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90YG_1991.nc,41.65,46.5,29.98,41.63,1991-09-07T11:01:00Z,1991-09-28T18:00:00Z,MSIA,2017-08-29T15:10:42Z,D,PRES TEMP PSAL PHOS NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_CS_1993.nc,44.25,45.16,28.59,29.74,1993-03-25T08:00:00Z,1993-04-15T08:00:00Z,RMRI,2017-08-29T15:12:11Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_CS_1994.nc,43.82,44.25,28.58,28.59,1994-04-15T08:00:00Z,1994-05-05T08:00:00Z,RMRI,2017-08-29T15:12:11Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_CS_1995.nc,43.82,45.16,28.58,29.74,1995-03-01T08:00:00Z,1995-03-31T08:00:00Z,RMRI,2017-08-29T15:12:11Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_RU17_1990.nc,44.41,44.66,37.7,38.19,1990-08-15T00:00:00Z,1990-08-19T00:00:00Z,SB SIO RAS,2017-08-30T06:24:23Z,D,PRES SLCA PHOS NTRA NTRI AMON PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_RUAB_1989.nc,42.33,42.95,28.15,29.13,1989-06-24T11:03:00Z,1989-06-30T23:00:00Z,GEOKHI,2017-08-30T10:36:14Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1970.nc,44.17,44.17,28.68,29.37,1970-04-20T10:00:00Z,1970-12-15T12:03:00Z,RMRI,2017-08-30T10:28:32Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1971.nc,43.75,44.82,28.68,30.92,1971-01-20T08:00:00Z,1971-12-15T17:00:00Z,RMRI,2017-08-30T10:28:35Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1972.nc,43.75,44.82,28.69,30.92,1972-01-11T08:01:00Z,1972-12-12T15:01:00Z,RMRI,2017-08-30T10:28:39Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1973.nc,43.75,44.86,28.69,31.08,1973-01-31T08:04:00Z,1973-12-12T16:05:00Z,RMRI,2017-08-30T10:28:42Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1974.nc,43.75,44.87,28.68,30.95,1974-01-25T08:02:00Z,1974-12-12T15:03:00Z,RMRI,2017-08-30T10:28:46Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1975.nc,44.17,44.17,28.69,29.37,1975-01-14T10:02:00Z,1975-12-12T20:04:00Z,RMRI,2017-08-30T10:28:47Z,D,PRES TEMP PSAL SLCA PHOS NTRI
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1976.nc,44.09,44.75,28.64,29.47,1976-01-20T00:00:00Z,1976-12-18T00:00:00Z,RMRI,2017-08-30T10:28:49Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1977.nc,44.09,45.08,28.64,30.03,1977-01-11T08:03:00Z,1977-12-20T13:04:00Z,RMRI,2017-08-30T10:28:52Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1978.nc,44.17,45.12,28.68,30.03,1978-01-25T08:03:00Z,1978-12-12T12:05:00Z,RMRI,2017-08-30T10:28:55Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1979.nc,44.17,45.08,28.68,30.03,1979-01-16T09:03:00Z,1979-12-10T18:00:00Z,RMRI,2017-08-30T10:28:58Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1980.nc,44.17,45.08,28.69,30.03,1980-01-25T09:01:00Z,1980-12-12T11:05:00Z,RMRI,2017-08-30T10:29:01Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1981.nc,43.83,44.83,28.69,31,1981-02-11T14:00:00Z,1981-11-25T13:04:00Z,RMRI,2017-08-30T10:29:03Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1982.nc,43.83,44.83,28.69,31,1982-02-08T12:04:00Z,1982-11-24T22:00:00Z,RMRI,2017-08-30T10:29:05Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1983.nc,43.83,44.83,28.69,31,1983-02-09T14:03:00Z,1983-11-10T13:04:00Z,RMRI,2017-08-30T10:29:07Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1984.nc,44.17,44.67,28.68,29.37,1984-03-16T08:02:00Z,1984-12-07T14:03:00Z,RMRI,2017-08-30T10:29:10Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1985.nc,43.83,44.83,28.68,31,1985-02-01T10:00:00Z,1985-11-08T11:02:00Z,RMRI,2017-08-30T10:29:13Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1986.nc,44.17,44.67,28.69,29.37,1986-03-06T09:00:00Z,1986-11-12T04:02:00Z,RMRI,2017-08-30T10:29:15Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1987.nc,44.17,44.67,28.68,29.37,1987-02-26T11:00:00Z,1987-11-17T13:01:00Z,RMRI,2017-08-30T10:29:18Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1988.nc,44.17,44.67,28.69,29.47,1988-02-23T10:05:00Z,1988-11-29T19:00:00Z,RMRI,2017-08-30T10:29:20Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1989.nc,44.17,44.67,28.68,29.55,1989-02-21T16:01:00Z,1989-10-25T19:05:00Z,RMRI,2017-08-30T10:29:21Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1990.nc,44.17,44.17,28.69,29.37,1990-03-15T11:01:00Z,1990-08-29T18:01:00Z,RMRI,2017-08-30T10:29:22Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1991.nc,43.83,45.08,28.69,30.55,1991-03-20T18:04:00Z,1991-10-29T20:00:00Z,RMRI,2017-08-30T10:29:25Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1992.nc,43.83,45.08,28.68,30.55,1992-02-26T18:02:00Z,1992-09-09T01:00:00Z,RMRI,2017-08-30T10:29:28Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1993.nc,43.77,45.12,28.62,31,1993-02-19T09:02:00Z,1993-09-10T23:00:00Z,RMRI,2017-08-30T10:29:31Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1994.nc,43.83,45.13,28.68,30.25,1994-02-02T16:01:00Z,1994-09-08T15:04:00Z,RMRI,2017-08-30T10:29:35Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_Ship_1995.nc,43.83,45.08,28.68,30.75,1995-02-21T10:01:00Z,1995-10-20T09:01:00Z,RMRI,2017-08-30T10:29:38Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_UILS_1989.nc,41.42,45.77,28.67,40.87,1989-07-23T00:00:00Z,1989-09-09T09:00:00Z,SIO RAS,2017-03-20T06:49:47Z,D,PRES TEMP PSAL DOXY OSAT CPHL FLU2 TSMP NTRA NTRI NTRZ PHOS SLCA AMON ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_UREX_1996.nc,44.6,45.03,35.62,36.8,1996-06-03T08:00:00Z,1996-06-10T05:04:00Z,VNIRO,2017-08-30T10:49:39Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_URGP_1987.nc,41.67,45.85,30.02,41.67,1987-09-05T08:05:00Z,1987-12-12T22:05:00Z,VNIRO,2017-08-30T10:43:44Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_URGP_1989.nc,41.7,45.98,27.83,41.67,1989-05-21T19:04:00Z,1989-10-18T15:00:00Z,VNIRO,2017-08-30T10:43:51Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_URGP_1992.nc,43.73,45.83,30.07,39.45,1992-09-13T13:00:00Z,1992-10-07T00:05:00Z,VNIRO,2017-08-30T10:43:52Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_URKI_1994.nc,44.03,44.65,33.02,35.03,1994-12-19T21:02:00Z,1994-12-20T20:04:00Z,IBSS NASU,2017-08-30T10:25:35Z,D,PRES TEMP PSAL
